"DISSEMINATION_ID","ORIGINAL_DISSEMINATION_ID","ACTION","EXECUTION_TIMESTAMP","CLEARED","INDICATION_OF_COLLATERALIZATION","INDICATION_OF_END_USER_EXCEPTION","INDICATION_OF_OTHER_PRICE_AFFECTING_TERM","BLOCK_TRADES_AND_LARGE_NOTIONAL_OFF-FACILITY_SWAPS","EXECUTION_VENUE","EFFECTIVE_DATE","END_DATE","DAY_COUNT_CONVENTION","SETTLEMENT_CURRENCY","ASSET_CLASS","SUB-ASSET_CLASS_FOR_OTHER_COMMODITY","TAXONOMY","PRICE_FORMING_CONTINUATION_DATA","UNDERLYING_ASSET_1","UNDERLYING_ASSET_2","PRICE_NOTATION_TYPE","PRICE_NOTATION","ADDITIONAL_PRICE_NOTATION_TYPE","ADDITIONAL_PRICE_NOTATION","NOTIONAL_CURRENCY_1","NOTIONAL_CURRENCY_2","ROUNDED_NOTIONAL_AMOUNT_1","ROUNDED_NOTIONAL_AMOUNT_2","PAYMENT_FREQUENCY_1","PAYMENT_FREQUENCY_2","RESET_FREQUENCY_1","RESET_FREQUENCY_2","EMBEDED_OPTION","OPTION_STRIKE_PRICE","OPTION_TYPE","OPTION_FAMILY","OPTION_CURRENCY","OPTION_PREMIUM","OPTION_LOCK_PERIOD","OPTION_EXPIRATION_DATE","PRICE_NOTATION2_TYPE","PRICE_NOTATION2","PRICE_NOTATION3_TYPE","PRICE_NOTATION3"
"86635640","","NEW","2018-05-30T08:52:25","C","","N","N","N","ON","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","EUROPE S29:2I666VCI4","","Basis points","70.3","","","EUR","","5,000,000","","3M","","","","","","","","","","","","","","",""
"86666910","","NEW","2018-05-30T14:45:39","C","","N","N","N","ON","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","IG.30:2I65BYDP7","","Basis points","66.25","","","USD","","25,000,000","","3M","","","","","","","","","","","","","","",""
"86666950","","NEW","2018-05-30T14:45:46","U","UC","N","Y","N","OFF","2017-09-20","2022-12-20"," ACT/360","","CR","","Credit:IndexTranche:CDX:StandardCDXTrancheHY","Trade","CDX NA.HY.29.1:2I65BROT2","","Price","51.735","","","USD","","8,000,000","","3M","","","","","","","","","","","","","","",""
"86667585","","NEW","2018-05-30T14:37:53","C","UC","N","N","N","OFF","2015-09-21","2020-12-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","iTraxx Europe Senior Financials Series 24 Version 1:2I667DAX2","","BasisPoints","47","","","EUR","","25,000,000","","3M","","","","","","","","","","","","","","",""
"86667624","","NEW","2018-05-30T14:53:13","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","ITRAXX EUROPE.CROSSOVER.29.1:2I667KFN3","","BasisPoints","137","","","EUR","","30,000,000","","3M","","","","","3.5","P-","EU","EUR","411,000","","2018-09-19","","","",""
"86667625","","NEW","2018-05-30T14:53:12","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","ITRAXX EUROPE.CROSSOVER.29.1:2I667KFN3","","BasisPoints","74","","","EUR","","30,000,000","","3M","","","","","4","P-","EU","EUR","221,999.99","","2018-09-19","","","",""
"86665247","","NEW","2018-05-30T14:25:41","C","","N","N","Y","ON","2018-05-31","2023-06-20"," ACT/360","EUR","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","MARKIT ITRX EUROPE 06/23 ICE:2I666VCI4","","Basis points","69.5","","","EUR","","95,000,000+","","3M","","","","","","","","","","","","","","",""
"86667020","86593818","CANCEL","2018-05-30T00:45:50","C","PC","N","Y","N","OFF","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxAustralia","Trade","ITRAXX AUSTRALIA SERIES NUMBER 29 VERSION 1:2I668IBC5","","BasisPoints","72.5","","","USD","","50,000,000","","3M","","","","","","","","","","","","","","",""
"86667021","86593818","CORRECT","2018-05-30T00:45:50","U","PC","N","Y","N","OFF","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxAustralia","Trade","ITRAXX AUSTRALIA SERIES NUMBER 29 VERSION 1:2I668IBC5","","BasisPoints","72.5","","","USD","","50,000,000","","3M","","","","","","","","","","","","","","",""
"86667633","","NEW","2018-05-30T14:53:33","C","","N","N","N","ON","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","HY.30:2I65BRPO2","","Price","106.1475","","","USD","","1,000,000","","3M","","","","","","","","","","","","","","",""
"86667665","86647212","CANCEL","2018-05-30T10:13:31","C","UC","N","N","Y","OFF","2018-06-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","None:2I666VCI4","","UpfrontPoints","38.1","","","EUR","","75,000,000","","3M","","","","","0.65","P-","EU","EUR","285,750","","2018-06-20","","","",""
"86665350","","NEW","2018-05-30T14:26:44","C","","N","N","Y","ON","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","HY.30:2I65BRPO2","","Price","106.25","","","USD","","100,000,000+","","3M","","","","","","","","","","","","","","",""
"86667097","","NEW","2018-05-30T14:47:33","U","FC","N","N","N","OFF","2018-04-23","2063-05-11"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Partialtermination","CMBX.NA.BBB-.6:137BERAF4","","Percentage","86.60652","","","USD","","3,000,000","","1M","","","","","","","","","","","","","","",""
"86666537","","NEW","2018-05-30T14:40:43","C","","N","N","Y","ON","2018-05-31","2023-06-20"," ACT/360","EUR","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","MKIT ITRX EUR XOVER 06/23 ICE:2I667KFN3","","Basis points","310","","","EUR","","40,000,000","","3M","","","","","","","","","","","","","","",""
"86667714","86665075","CANCEL","2018-05-30T14:19:08","C","UC","N","N","N","","2014-03-20","2019-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","CDX NA.HY.22.8:2I65BRPQ7","","Price","103.84","","","USD","","6,000,000","","3M","","","","","","","","","","","","","","",""
"86667188","","NEW","2018-05-30T14:47:31","U","UC","N","Y","N","OFF","2017-09-20","2022-12-20"," ACT/360","","CR","","Credit:IndexTranche:iTraxx:StandardiTraxxEuropeTranche","Trade","ITRAXX EUROPE.CROSSOVER.28.1:2I667KFM5","","Upfrontpoints","-14.95","","","EUR","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86666634","","NEW","2018-05-30T14:42:03","C","","N","N","N","ON","2018-05-31","2022-12-20"," ACT/360","USD","CR","","Credit:Index:CDX:CDXHY","Trade","MARKIT CDX.NA.HY.29 12/22 ICE:2I65BROT2","","Basis points","106.625","","","USD","","23,000,000","","3M","","","","","","","","","","","","","","",""
"86666650","","NEW","2018-05-30T14:42:06","C","","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","CDX.NA.HY.30:2I65BRPO2","","BasisPoints","106.15","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86667987","","NEW","2018-05-30T14:55:50","C","","N","N","N","ON","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","HY.30:2I65BRPO2","","Price","106.1675","","","USD","","5,000,000","","3M","","","","","","","","","","","","","","",""
"86667283","","NEW","2018-05-30T14:50:03","C","","N","N","N","ON","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","HY.30:2I65BRPO2","","Price","106.15","","","USD","","7,000,000","","3M","","","","","","","","","","","","","","",""
"86667289","","NEW","2018-05-30T14:50:03","U","FC","N","N","N","OFF","2018-04-23","2063-05-11"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Amendment","CMBX.NA.BBB-.6:137BERAF4","","Percentage","86.6065","","","USD","","5,000,000","","1M","","","","","","","","","","","","","","",""
"86667294","","NEW","2018-05-30T14:50:13","C","","N","N","N","ON","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","IG.30:2I65BYDP7","","Basis points","66.303","","","USD","","52,000,000","","3M","","","","","","","","","","","","","","",""
"86668056","86660238","CANCEL","2018-05-30T13:37:51","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29:2I65BZDJ8","","Price","97.1","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86668057","86660238","CORRECT","2018-05-30T14:55:19","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29:2I65BZDJ8","","Price","97.1","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86666791","","NEW","2018-05-30T14:43:53","U","FC","N","N","N","OFF","2018-05-29","2058-09-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Trade","CMBX.NA.BBB-.9:137BERAI8","","Percentage","3","","","USD","","1,000,000","","1M","","","","","","","","","","","","","","",""
"86666866","","NEW","2018-05-30T14:44:52","U","FC","N","N","N","OFF","2018-04-23","2063-05-11"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Partialtermination","CMBX.NA.BBB-.6:137BERAF4","","Percentage","86.60652","","","USD","","1,000,000","","1M","","","","","","","","","","","","","","",""
"86680071","","NEW","2018-05-30T16:45:07","U","FC","N","Y","N","OFF","2018-05-30","2020-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","INNOGY SE:XS0162513211","","BasisPoints","999,999,999,999.99999","","","EUR","","17,000,000","","0","","","","","","","","","","","","","","",""
"86680594","","NEW","2018-05-30T16:53:19","U","FC","N","Y","N","OFF","2018-05-30","2021-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","VUE INTERNATIONAL BIDCO PLC:XS0953085114","","BasisPoints","999,999,999,999.99999","","","EUR","","4,000,000","","0","","","","","","","","","","","","","","",""
"86678015","","NEW","2018-05-30T16:30:49","U","UC","N","Y","Y","OFF","2018-03-20","2023-06-20"," Act/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.IG.30:2I65BYDP7","","BasisPoints","8","","","USD","","110,000,000+","","3M","","","","EMBED1","1.35","P-","EU","USD","88,000","","2018-10-17","","","",""
"86678030","","NEW","2018-05-30T16:30:56","U","PC","N","Y","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","CDX.NA.IG.30:2I65BYDP7","","BasisPoints","21.25","","","USD","","110,000,000+","","3M","","","","EMBED1","0.9","C-","EU","USD","233,750","","2018-10-17","","","",""
"86668275","","NEW","2018-05-30T14:58:49","U","FC","N","Y","N","OFF","2018-04-30","2021-09-20"," ACT/360","","CR","","Credit:Exotic:Other","Partialtermination","IMPERIAL BRANDS PLC:XS0180407602","","BasisPoints","999,999,999,999.99999","","","EUR","","4,000,000","","0","","","","","","","","","","","","","","",""
"86668291","","NEW","2018-05-30T14:58:52","U","FC","N","Y","N","OFF","2018-04-30","2023-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Partialtermination","BOUYGUES:FR0010212852","","BasisPoints","999,999,999,999.99999","","","EUR","","4,000,000","","0","","","","","","","","","","","","","","",""
"86676828","","NEW","2018-05-30T16:17:03","U","PC","N","N","Y","OFF","2018-06-21","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","ITRAXX EUROPE SERIES 29 VERSION 1:2I666VCI4","","Percentage","0.21","","","EUR","","87,000,000+","","3M","","","","","72.5","C-","EU","EUR","182,700","","2018-06-20","","","",""
"86678173","","NEW","2018-05-30T16:31:49","C","","N","N","Y","ON","2018-05-31","2023-06-20"," ACT/360","USD","CR","","Credit:Index:CDX:CDXIG","Trade","MARKIT CDX.NA.IG.30 06/23 ICE:2I65BYDP7","","Basis points","65","","","USD","","110,000,000+","","3M","","","","","","","","","","","","","","",""
"86678180","","NEW","2018-05-30T16:31:50","C","","N","N","Y","ON","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","HY.30:2I65BRPO2","","Price","106.32","","","USD","","56,000,000","","3M","","","","","","","","","","","","","","",""
"86680641","86679862","CANCEL","2018-05-30T16:41:52","U","UC","N","N","N","","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","CDX.NA.HY.30:2I65BRPO2","","Price","106.31","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86675352","86602941","CANCEL","2018-05-30T06:00:06","U","PC","N","N","N","","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxAsiaExJapan","Novation","ITRAXX ASIA EX JAPAN.IG.29.1:4ABCAMAV8","","BasisPoints","77.75","","","USD","","30,000,000","","3M","","","","","","","","","","","","","","",""
"86675377","","NEW","2018-05-30T15:57:44","C","PC","N","N","N","ON","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","CDX.NA.HY.30:2I65BRPO2","","Price","106.33","","","USD","","20,000,000","","3M","","","","","","","","","","","","","","",""
"86676958","","NEW","2018-05-30T16:19:03","U","PC","N","N","Y","OFF","2018-06-21","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","ITRAXX EUROPE SERIES 29 VERSION 1:2I666VCI4","","Percentage","0.085","","","EUR","","87,000,000+","","3M","","","","","87.5","C-","EU","EUR","73,950","","2018-06-20","","","",""
"86679705","","NEW","2018-05-30T16:39:39","C","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","CDX NA.IG.30.1:2I65BYDP7","","BasisPoints","65.45","","","USD","","88,000,000","","3M","","","","","","","","","","","","","","",""
"86680210","","NEW","2018-05-30T16:48:20","U","FC","N","N","N","OFF","2018-05-16","2058-09-17"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Amendment","CMBX.NA.A.9:137BEOAI5","","Percentage","98.12668","","","USD","","20,000","","1M","","","","","","","","","","","","","","",""
"86679294","","NEW","2018-05-30T16:35:57","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXEmergingMarkets","Trade","CDX.EM.29:2I65BZDJ8","","Price","97.1","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86680250","","NEW","2018-05-30T16:49:10","U","FC","N","Y","N","OFF","2018-05-30","2021-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","GKN HOLDINGS PLC:XS0103214762","","BasisPoints","999,999,999,999.99999","","","EUR","","2,000,000","","0","","","","","","","","","","","","","","",""
"86679779","","NEW","2018-05-30T16:40:58","U","FC","N","Y","N","OFF","2018-05-30","2022-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","MARKS AND SPENCER P.L.C.:XS0471074582","","BasisPoints","999,999,999,999.99999","","","EUR","","22,000,000","","0","","","","","","","","","","","","","","",""
"86676967","","NEW","2018-05-30T16:12:31","C","PC","N","N","Y","OFF","2018-06-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","None:2I65BYDP7","","UpfrontPoints","5.85","","","USD","","100,000,000+","","3M","","","","","0.625","C-","EU","USD","58,500","","2018-06-20","","","",""
"86680326","","NEW","2018-05-29T15:24:14","U","PC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Partialtermination","iTraxx Europe series 29 Version:2I666VCI4","","Percentage","65.75","","","EUR","","87,000,000+","","3M","","","","","0.6","P-","EU","EUR","572,025","2018-06-20","2018-06-20","","","",""
"86680337","","NEW","2018-05-30T16:50:46","U","FC","N","N","N","OFF","2017-09-05","2063-05-11"," ACT/360","","CR","","Credit:Index:CMBX:CMBX","Partialtermination","CMBX.NA.A.6:137BEOAF1","","Percentage","95.36524","","","USD","","5,000,000","","1M","","","","","","","","","","","","","","",""
"86680357","","NEW","2018-05-30T16:51:11","U","FC","N","Y","N","OFF","2018-05-30","2021-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","ANHEUSER-BUSCH INBEV:BE6258027729","","BasisPoints","999,999,999,999.99999","","","EUR","","3,000,000","","0","","","","","","","","","","","","","","",""
"86679862","","NEW","2018-05-30T16:41:52","U","UC","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXHY","Trade","CDX.NA.HY.30:2I65BRPO2","","Price","106.31","","","USD","","10,000,000","","3M","","","","","","","","","","","","","","",""
"86680908","86676099","CANCEL","2018-05-30T11:01:39","U","PC","N","Y","N","","2018-03-20","2022-12-20"," ACT/360","","CR","","Credit:Index:iTraxx:ItraxxSDI","Trade","ITRAXX EUROPE SENIOR FINANCIALS SERIES 28 VERSION 1:2I667DBL7","","BasisPoints","77.7","","","EUR","","2,000,000","","3M","","","","","","","","","","","","","","",""
"86680910","86674773","CANCEL","2018-05-30T15:46:07","C","","N","N","N","","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Trade","CDX.NA.IG.30:2I65BYDP7","","Basis Points","66.1","","","USD","","2,000,000","","3M","","","","","","","","","","","","","","",""
"86680911","","NEW","2018-05-30T16:53:39","C","","N","N","N","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Novation","CDX.NA.IG.30:2I65BYDP7","","Basis Points","66.1","","","USD","","2,000,000","","3M","","","","","","","","","","","","","","",""
"86680912","86680911","CANCEL","2018-05-30T16:53:39","C","","N","N","N","","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:CDX:CDXIG","Novation","CDX.NA.IG.30:2I65BYDP7","","Basis Points","66.1","","","USD","","2,000,000","","3M","","","","","","","","","","","","","","",""
"86680924","","NEW","2018-05-30T16:55:30","U","FC","N","Y","N","OFF","2018-05-30","2020-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","HELLENIC TELECOMMUNICATIONS ORGANISATION SOCIETE ANONYME:XS1086785182","","BasisPoints","999,999,999,999.99999","","","EUR","","860,000","","0","","","","","","","","","","","","","","",""
"86676610","","NEW","2018-05-30T16:13:18","C","UC","N","N","Y","OFF","2018-03-20","2023-06-20"," ACT/360","","CR","","Credit:Index:iTraxx:iTraxxEurope","Trade","iTraxx Europe Crossover Series 29 Version 1:2I667KFN3","","BasisPoints","312","","","EUR","","87,000,000+","","3M","","","","","","","","","","","","","","",""
"86679945","","NEW","2018-05-30T16:43:10","U","FC","N","Y","N","OFF","2018-05-30","2021-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Amendment","VOLKSWAGEN AKTIENGESELLSCHAFT:XS1586555606","","BasisPoints","999,999,999,999.99999","","","EUR","","4,000,000","","0","","","","","","","","","","","","","","",""
"86676436","","NEW","2018-05-30T16:09:59","U","FC","N","N","Y","OFF","2018-06-21","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","ITRAXX EUROPE SERIES 29 VERSION 1:2I666VCI4","","Percentage","0.21","","","EUR","","87,000,000+","","3M","","","","","72.5","C-","EU","EUR","182,700","","2018-06-20","","","",""
"86676473","","NEW","2018-05-30T16:10:31","U","FC","N","N","Y","OFF","2018-06-21","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:iTraxx:iTraxxEuropeSwaption","Trade","ITRAXX EUROPE SERIES 29 VERSION 1:2I666VCI4","","Percentage","0.085","","","EUR","","87,000,000+","","3M","","","","","87.5","C-","EU","EUR","73,950","","2018-06-20","","","",""
"86666306","","NEW","2018-05-30T14:36:08","C","PC","N","N","Y","OFF","2018-06-20","2023-06-20"," ACT/360","","CR","","Credit:Swaptions:CDX:CDXSwaption","Trade","None:2I65BYDP7","","UpfrontPoints","1","","","USD","","100,000,000+","","3M","","","","","0.6","C-","EU","USD","10,000","","2018-06-20","","","",""
"86668921","","NEW","2018-05-30T15:02:13","U","FC","N","Y","N","OFF","2018-05-31","2022-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","LINDE AKTIENGESELLSCHAFT:XS0297700006","","BasisPoints","999,999,999,999.99999","","","EUR","","3,000,000","","0","","","","","","","","","","","","","","",""
"86668924","","NEW","2018-05-30T15:02:29","U","FC","N","Y","N","OFF","2018-05-31","2022-12-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","PEUGEOT SA:FR0013153707","","BasisPoints","999,999,999,999.99999","","","EUR","","7,000,000","","0","","","","","","","","","","","","","","",""
"86668925","","NEW","2018-05-30T15:01:58","U","FC","N","Y","N","OFF","2018-05-31","2023-06-20"," ACT/360","","CR","","Credit:Exotic:Other","Trade","VATTENFALL AB:XS0191154961","","BasisPoints","999,999,999,999.99999","","","EUR","","3,000,000","","0","","","","","","","","","","","","","","",""
